,pathway_BLTL,pval,padj_BLTL,ES_BLTL,NES_BLTL,nMoreExtreme_BLTL,size_BLTL,leadingEdgeA_BLTL,pathway_LoM,pval_LoM,padj_LoM,ES_LoM,NES_LoM,nMoreExtreme_LoM,size_LoM,leadingEdge_LoM
117,GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.000129584,0.007613499,0.326212833,2.37362225,0,92,"CCL8,CCL11,TNFSF13B,STAT1,CCL2,GBP1,PSMB9,GBP3,NKX3-1,HAS2,PSMB8,CXCL8,PSMA4,TNFSF18,PSMA6,PSME2,GCH1,ACOD1,UBD,PTGS2,PSMD8,VCAM1,LCN2,PSMA2,PSMA3,CCL25,AIM2,NUB1,BIRC3,PSMD12,JAK2,ZFAND6,BAG4,PSMB6,CCL19,PSMB7,CCL20,CCL13,CCL7,RBCK1,H2BC11,SPPL2A,TXNDC17,PSMC3,RORA,CASP3,GBP2,KRT8,PSMA5,CCL1,PSMD14,CASP4,PSMD7,CASP1,CXCL16,XCL2,LTA,PSME1,TMSB4X,RPS6KB1,CYBA,PSMB3,LTB,THBS1,CCL3L1,CCL3L3",GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.002098636,0.100015812,0.368781107,1.997561584,1,71,"PSMB9,CCL19,PSMB8,CXCL8,TNFRSF6B,CCL5,LCN2,AIM2,CCL8,STAT1,PSMB10,TNFSF14,BIRC3,TNFSF13B,UBD,GBP1,ZC3H12A,CCL7,SELE,CCL3,RBCK1,CCL13,TNFRSF9,CX3CL1,GCH1,CCL2,GGT5,NKX3-1,VCAM1,GBP2,CHI3L1,ZFP36,PTGS2,PSME2,ASS1,CLDN1,PSME1,TRADD,TNFRSF12A,CCL21,CCL20,TNF,CD40,NFKBIA,THBS1,TRAF2,KRT8,CALCA,ANKRD1,SFRP1,PTK2B,CARD16,CCL4"
118,GO_MULTI_ORGANISM_CELLULAR_PROCESS,0.000170242,0.007723401,0.739671656,2.372919577,0,9,"DDX58,IFIH1,IRF7,DDX60,DHX58",GO_MULTI_ORGANISM_CELLULAR_PROCESS,0.002793296,0.1123454,0.620622417,1.949123051,1,11,"IRF7,DDX58,IFIH1,BIRC3,DHX58,DDX60"
119,GO_NUCLEOLUS,0.000117827,0.007613499,0.275932931,2.367496408,0,183,"OASL,PLSCR1,RSAD2,ISG20,IFI16,STAT1,PIN4,ADAR,GAR1,POLR2K,CENPH,FMR1,ZFY,TMA16,HSPA8,RNF213,PARP10,C1D,THAP1,RBIS,MNDA,SPATS2L,ATF3,EDF1,TBCA,RPF1,UBD,PYM1,TENT4B,NOP10,CD2AP,CENPW,RPL35,SUZ12,EEF1E1,SMARCA5,DNAJB9,BCAS2,FAM207A,NOC3L,ZNF593,KLF6,POLR3K,DNTTIP1,NBN,ERGIC2,SUB1,NUB1,TOP1,SNRPB2,NOP16,TAF4B,RPL36,PPP1CB,PML,PINX1,RPL12,RRP9,RPF2,CETN3,TSEN15,RPL26,GPATCH2,THAP2,E2F5,LSM6,MAD2L1BP,DDX21,NIFK,HMGB2,CHCHD1,SRP19,TAF1B,EID3,SUMO1,RPS11,PNO1,SNAPC1,CAPG,MBIP,RAN,RBM34,ARNTL2,DUSP11,MAK16,NRIP1,ARL4A,VMP1,RSL24D1,ZCCHC9,GET3,DIMT1,NHP2,MAD2L2,UBE2T,CMPK1,PHF6,POLR2F,ZPR1,EXOSC4,ARID5A,TXN2,DPH6,ACAT2,PA2G4,NMD3,NOL7,OXR1,AFF4,RPP21,TDP2,BRIX1,AEN,MOB1B,ZBED6,KIF20B,G2E3,DDX52,SP140,NSA2,RPP30,DNAJC21,NOVA1,UTP23,RCN2,MDFIC,BMT2,EXOSC3,OLA1,VRK1,NIP7",GO_NUCLEOLUS,0.019473081,0.278793621,0.3702398,1.703528248,16,35,"OASL,RSAD2,ISG20,PARP10,PML,STAT1,PLSCR1,UBD,RNF213,ARID5A,MYC,HMOX1"
120,GO_MACROMOLECULE_CATABOLIC_PROCESS,0.000110473,0.007613499,0.250837843,2.367287126,0,309,"ISG15,USP18,OAS2,PNPT1,DTX3L,ISG20,SLIRP,UBE2L6,PMAIP1,PSMB9,IFI27,RBM7,MYD88,TREX1,MAGOHB,FMR1,ANAPC10,PSMB8,HSPA8,RNF213,PSMA4,ABHD13,UBE2D1,UBE2E1,TRIR,PSMA6,BOLL,ELOC,MAGOH,HELZ2,BARD1,TRIM25,SUMO2,UBE2B,PSME2,LSM3,TRIM38,ANKIB1,UBD,SELENOS,PYM1,PSMD8,TENT4B,CD2AP,LYPLA1,RPL35,MAD2L1,TNPO1,PSMA2,FBXO6,FBXO5,SSB,IL6,RPS27,UCHL3,PSMA3,FGF2,GTPBP2,RPS26,DNAJB9,RNF19B,HSP90B2P,DCN,LSM5,RNASE2,NUB1,HM13,CDC27,CUL5,PSMD12,NEDD8,HPSE,UBA6,RPL36,PPP1CB,PML,CEACAM1,SGTB,PAIP1,RPL12,DNAJB14,GJA1,SEC22B,CSPG5,PCNP,UBE2S,CTSE,SNX3,UBE2A,RPS2,TOB1,H1-0,RPL37,UBE2D3,SEC61B,CTSL,RPL26,RPL28,PSMB6,TMTC3,CTSC,LSM6,CIDEA,LUM,TIPARP,RPL30,PSMB7,RNF217,HMGB2,RPS15,PTTG1,NUDT15,YTHDF3,NDFIP2,USP1,ZC3HAV1,SUMO1,XRN1,GPC5,KLHL15,RBCK1,RNF5,HNRNPC,UBE2W,RPS11,NUDT12,RIDA,UBE2V2,RNASEH2A,USP42,RNASEH2B,FBXO39,RPS17,RPL27A,RPL38,CTBS,PSMC3,USP15,CASP3,SOCS6,CDK1,PSMA5,TMF1,CDKN1B,TOR1A,CPEB3,SERBP1,MAD2L2,PSMD14,PSMD7,KPNB1,LYVE1,PNRC2,SOCS5,PLAA,RBX1,RNF11,ZPR1,SYNCRIP,METTL14,STYX,RPL32,CDC26,EXOSC4,LSM2,DCP1A,IL10,NDUFA13,IGF2BP3,PSME1,UBE2K,RB1CC1,SPOP,PHB,USP38,FBXO45,NUPR1,FBXO22,PPP2R2A,UCHL5,RNF149",GO_MACROMOLECULE_CATABOLIC_PROCESS,0.001036269,0.089541483,0.361596781,1.999670002,0,78,"ISG15,PSMB9,IFI27,ISG20,HELZ2,PSMB8,UBE2L6,USP18,USP41,OAS2,TREX1,FBXO6,PML,CSPG5,PSMB10,DTX3L,UBD,TIMP1,PATL2,RNF213,ZC3H12A,PNPT1,CTSE,RBCK1,PLEKHN1,PMAIP1,EGF"
121,GO_LEUKOCYTE_CHEMOTAXIS,0.000138696,0.007613499,0.379748117,2.363041829,0,54,"CXCL10,CCL8,CCL11,PTN,IL1RN,GREM1,CCL2,MDK,STAP1,CXCL11,CXCL3,CXCL8,LGALS9,CXCL2,CCR1,IL6,CCL25,FFAR2,S100A9,CXCL5,PDE4D",GO_LEUKOCYTE_CHEMOTAXIS,0.002234637,0.102970883,0.39999782,1.958855567,1,45,"LGALS9,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,TNFSF14,CH25H,SAA1,CCL7,CXCL10,CXCL17,CCL3,CXCL11,CSF1,CCL13,CX3CL1,CCL2"
122,GO_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,0.000171556,0.007723401,0.771986271,2.359413517,0,8,"DDX58,IFIH1,IRF7,STAT1,TLR3",GO_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,0.007656968,0.183714422,0.735688752,1.872026676,4,6,"IRF7,DDX58,IFIH1,STAT1"
123,GO_RECEPTOR_METABOLIC_PROCESS,0.000291163,0.010942132,0.429156987,2.350786671,1,37,"MX2,MX1,DTX3L,CHMP5,CACNG8,CNTN2,GREM1,ACE2,FMR1,CXCL8,SEC24A,LRRTM2",GO_RECEPTOR_METABOLIC_PROCESS,0.01905972,0.274003171,0.435988788,1.710434843,14,20,"MX2,MX1,CXCL8,DTX3L,CACNG8,SELE,CNTN2,EGF,ACE2"
124,GO_REGULATION_OF_RIBONUCLEASE_ACTIVITY,0.00018005,0.007873114,0.934554998,2.339689748,0,5,"OAS1,OASL,OAS2,OAS3",GO_REGULATION_OF_RIBONUCLEASE_ACTIVITY,0.001647446,0.08955416,0.94952251,2.08279102,0,4,"OASL,OAS1,OAS3,OAS2"
125,GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.000149298,0.007613499,0.454621253,2.336744826,0,31,"PSMB9,B2M,PSMB8,PSMA4,PSMA6,PSME2,TAP2,PSMD8,FCGR1A,PSMA2,FCGR1B,PSMA3,PSMD12,SEC22B,PSMB6,PSMB7,TAP1,PSMC3,PSMA5,PSMD14,PSMD7,PSME1,CYBA,PSMB3,IFI30,PSMC2,CALR,PSMA7,PSMF1,PSMB10",GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.001321004,0.089541483,0.589772972,2.117552292,0,16,"PSMB9,PSMB8,TAP1,TAP2,PSMB10,HLA-F,HLA-H,TAPBP,HLA-G,HLA-E,B2M"
126,GO_VIRAL_GENE_EXPRESSION,0.000143287,0.007613499,0.404638767,2.325047882,0,43,"TRIM21,SHFL,IFITM3,TRIM14,POLR2K,SUPT4H1,MCTS1,RPL35,SSB,RPS27,RPS26,TRIM31,RPL36,GTF2F2,RPL12,RPS2,RPL37,RPL26,RPL28,RPL30,RPS15,RPS11,RPS17,RPL27A,RPL38,PSMC3,POLR2F,RPL32,CHD1,RPLP1,REST,RPL36A,MDFIC,GTF2B,CCL4,RPL39,RPL41,HMGA2,USF1,RPS20",GO_VIRAL_GENE_EXPRESSION,0.005706134,0.15715415,0.592483457,1.803006683,3,10,"IFITM3,CCL5,TRIM14,TRIM21,SHFL,CCL3"
127,GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.000125203,0.007613499,0.298116557,2.321478416,0,119,"DDX58,IFIH1,PLSCR1,RSAD2,IRF7,DDX60,DHX58,STAP1,GBP1,PSMB9,MYD88,TLR3,PSMB8,PSMA4,UBE2D1,PSMA6,MNDA,LY96,TRIM5,PSME2,ACOD1,NR4A3,TICAM2,PSMD8,ELF1,WDFY1,FCGR1A,PSMA2,CD38,FCGR1B,PSMA3,FFAR2,S100A9,FPR3,RAB11FIP2,BIRC3,PDE4D,PSMD12,DENND1B,THEMIS2,UNC93B1,CEACAM1,ARPC3,UBE2D3,MAP2K6,CTSL,PSMB6,PSMB7,OTUD4,PIK3AP1,RBCK1,RIPK2,TRAT1,LILRB4,PSMC3,KRAS,PSMA5,TIFA,CD47,PSMD14,PSMD7,RC3H2,CBFB,PSME1,ACTR3,S100A8,CYBA,FPR1,UBB,MAP3K1,PSMB3,CCR7,FPR2,MAP3K7,CTSK,WASL,BIRC2,TBK1,PIK3CA,XIAP,NFKBIA,PSMC2,IKBKE,ARPC5,ARPC2,MS4A2,UBE2N,PSMA7,C3AR1,PSMF1,TNIP3,CASP8,LILRB2,PSMB10",GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.011316872,0.221187636,0.309946142,1.741917643,10,83,"PSMB9,IRF7,RSAD2,PSMB8,FGA,DDX58,IFIH1,IGHG4,PSMB10,BIRC3,MUC4,DHX58,PLSCR1,DDX60,IRF1,UNC93B1,GBP1,ZC3H12A,FGG,RBCK1,HLA-G,RELB,MYO1G,PRKD2,FOS,BTN3A2,NR4A3,SFTPA2,MYD88,TLR3,TNIP3,MICB,IKBKE,DMBT1,CD38,MUC1,CEACAM1,LTF,PSME2,PIGR,MUC21,PSME1,FFAR2,TNIP1,LILRB4,CD40,NFKBIA,MUC5AC,TICAM1"
128,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.000157183,0.007613499,0.537712666,2.320962243,0,19,"NMI,IFI16,PARP14,DHX58,ADAR,TREX1,LGALS9,ACOD1,TRIM38",GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.002478315,0.106791497,0.513379567,2.095717354,1,23,"LGALS9,NLRC5,TREX1,HLA-F,PARP14,DHX58,SPINK5,NMI,HLA-G,HLA-E,ADAR,SAMHD1,MICB,SERPING1,CEACAM1,LTF,TRAFD1,IFI16,TRIM38"
129,GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT,0.000331565,0.011744854,0.642487609,2.317690147,1,12,"MX2,MX1,KIF5C,CACNG8,GRIP2",GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT,0.003062787,0.117593375,0.765332132,1.947456942,1,6,"MX2,MX1,GRIP2,CACNG8,KIF5C"
130,GO_CYTOKINE_SECRETION,0.000140825,0.007613499,0.392860208,2.317263112,0,46,"ISG15,DDX58,IFIH1,MDK,GBP1,TRIM6,CD274,SOCS1,IFNA2,ORM2,LGALS9,IL1RAP,ORM1,SRGN,FFAR2,AIM2,OSM,LILRA5,PML,SELENOK,CIDEA,CCL19,RIPK2,HTR2B,IL1R2,PANX1",GO_CYTOKINE_SECRETION,0.026578073,0.320460564,0.330606901,1.615814272,23,44,"ISG15,LGALS9,CCL19,AIM2,DDX58,PML,IFIH1,SOCS1,SAA1,GBP1,ZC3H12A,ORM1,CCL3,CX3CL1,BTN3A2,GSDMD"
131,GO_APOPTOTIC_SIGNALING_PATHWAY,0.000250407,0.010267766,0.296689457,2.310365379,1,119,"IFI6,IFI16,SP100,PMAIP1,DNAJA1,IFNB1,RET,IFI27,NKX3-1,PRELID1,TLR3,BRCA2,LGALS9,IGF1,LY96,ATF3,TICAM2,PTGS2,SELENOS,LCN2,SHISA5,CD38,SRGN,PDCD5,SKIL,CAAP1,S100A9,BCL2A1,CTH,NBN,SGPP1,CYP1B1,CUL5,PML,JAK2,MCL1,MSX1,DCC,TNFSF10,SELENOK,SNAI2,RPL26,PDCD10,IL7,SSTR3,CTSC,TYROBP,HMGB2,RPS27L,GZMB,RBCK1,GSKIP,HIGD1A,CASP3,BAK1,BID,KRT8,BLOC1S2,CASP4,DIABLO,KITLG,CASP1,TFPT,HIF1A,SOD2,FIS1,TXNDC12,NDUFA13,UBE2K,RB1CC1,SPOP,NUPR1,RPS6KB1,S100A8,TNFRSF10A,ATF4,NGF,RB1,UBB,AEN,THBS1,MELK",GO_APOPTOTIC_SIGNALING_PATHWAY,0.018987342,0.274003171,0.321050007,1.699772545,17,66,"IFI6,IFI27,LGALS9,FGA,IFNB1,LCN2,PML,SHISA5,PLEKHF1,BCL3,FGG,RBCK1,HMOX1,SFN,CYP1B1,PMAIP1,MSX1,CX3CL1,RET,NKX3-1,CHAC1,TLR3,AGTR2,IKBKE,SP100,CD38,MUC1,GRINA,PTGS2,SOD2,ATF3,NUPR1,TRADD,TNFRSF12A,IFI16,SERPINE1,TNF,TICAM1,THBS1,TRAF2,CEBPB,KRT8,BBC3,SFRP1,TNFSF10"
132,GO_CHEMOKINE_ACTIVITY,0.000923077,0.023898017,0.4985192,2.308175504,5,23,"CXCL10,CCL8,CCL11,CCL2,CXCL11,CXCL3,CXCL8,CXCL2,CCL25,CXCL5,CCL19,CCL20,CCL13,CCL7,CXCL13,CCL1,CXCL16,XCL2",GO_CHEMOKINE_ACTIVITY,0.001261034,0.089541483,0.588239629,2.343236823,0,21,"CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,CCL7,CXCL10,CCL3,CXCL11,CCL13,CX3CL1,CCL2"
133,GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,0.000406945,0.013723514,0.354998073,2.306684961,2,62,"IFIT5,BST2,IL1RN,STAT1,TRIM22,SECTM1,MYD88,TLR3,LGALS9,AZI2,LY96,TRIM5,TRIM25,TRIM38,TICAM2,MIER1,UBD,SHISA5,C18orf32,CTH,BIRC3,ZFAND6,GJA1,GOLT1B,TNFSF10,DDX21,CCL19,NDFIP2,RBCK1,RIPK2,HTR2B,PRDX4,OPTN,TMEM9B,RORA",GO_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,0.006500542,0.170040486,0.357207345,1.800341516,5,51,"SECTM1,LGALS9,CCL19,BST2,STAT1,SHISA5,BIRC3,UBD,BCL3,TRIM22,ZC3H12A,IFIT5,RBCK1,HMOX1,RELB,CX3CL1,TRIM25,MYD88,TLR3,TNIP3,IKBKE,IL1RN,LTF,APOL3,SQSTM1,TRADD,CCL21,TRIM38,TNIP1,TNF,CD40,NFKBIA,TICAM1,IRAK2,TRAF2,CARD16,TNFSF10,OPTN"
134,GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.000643087,0.019143878,0.571242305,2.304312316,3,16,"NMI,IFI16,PARP14,DHX58,ADAR,TREX1,LGALS9,ACOD1",GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.002544529,0.106791497,0.524125969,1.984010327,1,18,"LGALS9,NLRC5,TREX1,HLA-F,PARP14,DHX58,NMI,HLA-G,HLA-E,ADAR,SAMHD1,SERPING1,CEACAM1,TRAFD1,IFI16"
135,GO_NEUTROPHIL_MIGRATION,0.000148082,0.007613499,0.437999969,2.302390346,0,33,"CXCL10,CCL8,CCL11,IL1RN,CCL2,MDK,CXCL11,CXCL3,CXCL8,CXCL2,CCL25,S100A9,CXCL5,PDE4D,CCL19,CCL20,CCL13,CCL7,CXCL13",GO_NEUTROPHIL_MIGRATION,0.001168224,0.089541483,0.499570378,2.185710048,0,29,"CD177,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,SAA1,CCL7,CXCL10,CCL3,CXCL11,CCL13,CX3CL1,CCL2"
136,GO_MYELOID_LEUKOCYTE_MIGRATION,0.000141143,0.007613499,0.392245183,2.299745041,0,45,"CXCL10,CCL8,CCL11,IL1RN,GREM1,CCL2,MDK,STAP1,CXCL11,CXCL3,CXCL8,CXCL2,CCR1,IL6,CCL25,S100A9,CXCL5,PDE4D",GO_MYELOID_LEUKOCYTE_MIGRATION,0.003374578,0.122933586,0.394524499,1.880858762,2,41,"CD177,CCL19,CXCL1,CXCL8,CCL5,CXCL2,CCL8,CXCL3,SAA1,CCL7,CXCL10,CXCL17,CCL3,CXCL11,CSF1,CCL13,CX3CL1,CCL2"
137,GO_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.000530926,0.01667401,0.334640551,2.299154353,3,75,"PNPT1,RBM11,PSMB9,RBM7,MYD88,FMR1,PSMB8,HSPA8,PSMA4,PSMA6,BOLL,MAGOH,BARD1,PSME2,PSMD8,SAP18,TENT4B,TNPO1,PSMA2,PSMA3,CDC73,PSMD12,PAIP1,TOB1,PSMB6,MBNL1,PSMB7,YTHDF3,ZC3HAV1,XRN1,HNRNPC,RIDA,PSMC3,PSMA5,CPEB3,SERBP1,TRA2B,PSMD14,PSMD7,NUDT21,SYNCRIP,METTL14,EXOSC4,DCP1A,SRSF3,IGF2BP3,PSME1,UBB,PSMB3,PDE12,RBMXL1,SRSF12,REST,EXOSC3,PSMC2,RBM3,CNOT7,EXOSC5,PSMA7,PSMF1,DHX36,PSMB10",GO_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.002547771,0.106791497,0.503635208,1.94547783,1,19,"PSMB9,PSMB8,PSMB10,ZC3H12A,PNPT1,PLEKHN1,MYD88,ZFP36,NOCT,RBM11,PKP1,PSME2,MOV10,PSME1,GTPBP1"
138,GO_REGULATION_OF_T_CELL_ACTIVATION,0.000279213,0.010766769,0.378890082,2.298995459,1,50,"TNFSF13B,CCL2,MDK,IFNB1,IFNL1,CD274,TREX1,SOCS1,PRELID1,IFNA2,LGALS9,IL27,TNFSF18,IGF1,CD80,VCAM1,CGAS,IL6,TWSG1,IL6ST,CEACAM1,SELENOK,IL7,CCL19,RIPK2,LILRB4,LAG3,CASP3,SOCS6,CD47,SOCS5,RC3H2,CBFB,CD86,IL10",GO_REGULATION_OF_T_CELL_ACTIVATION,0.020765027,0.29188497,0.329682113,1.659772457,18,52,"IFNL1,LGALS9,CCL19,CCL5,IFNB1,TREX1,SOCS1,TNFSF14,JAK3,IRF1,TNFSF13B,LAG3,ZC3H12A,SPINK5,IDO1,HLA-G,PDCD1,HLA-E,CCL2"
139,GO_REGULATION_OF_NUCLEASE_ACTIVITY,0.000175469,0.007784537,0.795335991,2.293819162,0,7,"OAS1,OASL,OAS2,OAS3",GO_REGULATION_OF_NUCLEASE_ACTIVITY,0.001574803,0.08955416,0.887707765,2.134089308,0,5,"OASL,OAS1,OAS3,OAS2"
140,GO_CATALYTIC_COMPLEX,0.000110351,0.007613499,0.241839138,2.292736542,0,319,"IFIT5,TRIM21,GMPR,PNPT1,NDUFC2-KCTD14,SPTSSA,UBE2L6,CKS2,SNRPG,GBA3,DYNLT1,DYNLL1,PSMB9,GAR1,ZNFX1,TREX1,POLR2K,MAGOHB,ANAPC10,SOCS1,PCGF5,PSMB8,PSMA4,UBE2D1,SDHB,C1D,UBE2E1,PSMA6,NDUFB3,MAGOH,BARD1,UBE2B,PSME2,NRBF2,SNRPD1,MED21,LSM3,NDUFA12,CYCS,ANKIB1,PPP4R2,PSMD8,SAP18,BAZ1A,NOP10,NDUFA7,PSMA2,FBXO6,UQCR10,SUCLG2,SPCS2,SNRPE,GNG10,YEATS4,GTF2A2,NDUFB4,NSMCE2,DPM1,SUZ12,MED31,PSMA3,SMARCA5,CDC73,NDUFA6,RNF19B,BCAS2,PRPS2,NDUFV2,ENY2,POLR3K,DNTTIP1,BRMS1,CDC27,CUL5,PSMD12,SNRPB2,DPY30,DCUN1D5,TAF4B,PPP1CB,NAA20,NDUFA5,GTF2F2,DCUN1D1,MTF2,UBE2S,UBE2A,RAMAC,MRGBP,NDUFS6,NDUFB9,UBE2D3,ATG12,ACTR6,PSMB6,PPIL1,NDUFS4,NDUFA9,SNRNP40,SHOC2,PSMB7,RNF217,CKS1B,KBTBD8,MED10,NAA15,NDUFB10,EID3,SUMO1,DR1,KLHL15,PGGT1B,RBCK1,TAF12,EEA1,NDUFA8,MRPS36,HNRNPC,NDUFB1,NDUFS5,ATG3,NDUFB8,POLR2M,CWC15,PDHX,UBE2V2,MBIP,FBXO39,TXNL1,CCNA2,PSMC3,TRMT10C,MNAT1,RNF2,GNGT2,GTF2E2,NRIP1,DLAT,SOCS6,CDK1,SOCS3,PIGP,PSMA5,CDKN1B,ANP32E,ERH,POLE4,NHP2,MAD2L2,PSMD14,AEBP2,PSMD7,GNA13,TFPT,NDUFB7,SOCS5,DYNC1LI1,MAT2B,POLR3G,RBX1,RNF11,POLR2F,SYNCRIP,BRMS1L,METTL14,CCNJ,CDC26,EPC2,NDUFA3,NDUFA1,EXOSC4,LSM2,U2AF1,NDUFA13,GOLGA7,PSME1,MSL3P1,NAA38,RB1CC1,SPOP,FBXO45,DYNLT3,GCSH,CYBA,PPP2R2A,UCHL5",GO_CATALYTIC_COMPLEX,0.00886918,0.201015478,0.358649225,1.772267434,7,47,"PSMB9,GMPR,PSMB8,UBE2L6,TREX1,FBXO6,SOCS1,PSMB10,TRIM21,BAZ1A,PNPT1,SOCS3,IFIT5,ZNFX1,RBCK1,PFKP,F3"
141,GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS,0.000121996,0.007613499,0.28144493,2.286711889,0,142,"ISG15,USP18,PNPT1,DTX3L,UBE2L6,PSMB9,IFI27,ANAPC10,PSMB8,RNF213,PSMA4,UBE2D1,UBE2E1,PSMA6,ELOC,TRIM25,SUMO2,UBE2B,PSME2,TRIM38,ANKIB1,UBD,SELENOS,PSMD8,TENT4B,CD2AP,MAD2L1,PSMA2,FBXO6,FBXO5,UCHL3,PSMA3,DNAJB9,RNF19B,HSP90B2P,NUB1,CDC27,CUL5,PSMD12,NEDD8,UBA6,PML,SGTB,DNAJB14,PCNP,UBE2S,UBE2A,UBE2D3,SEC61B,PSMB6,PSMB7,RNF217,PTTG1,NDFIP2,USP1,SUMO1,KLHL15,RBCK1,RNF5,UBE2W,UBE2V2,USP42,FBXO39,PSMC3,USP15,CDK1,PSMA5,PSMD14,PSMD7,SOCS5,PLAA,RBX1,RNF11,STYX,CDC26,PSME1,UBE2K,SPOP,USP38,FBXO45,FBXO22,UCHL5,RNF149,UBB,YOD1,PSMB3,TLK2,UBXN2A,ZMPSTE24,BIRC2,CLOCK,ZFAND2A,NDFIP1,FBXO8,NTAN1,UFL1,XBP1,EXOSC3,PSMC2,PIAS1,EDEM3,USP25,CNOT4,PSMA7,PSMF1,VPS37A,PSMB10,UBA7,UBE3A",GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS,0.001164144,0.089541483,0.522558758,2.348887921,0,32,"ISG15,PSMB9,IFI27,PSMB8,UBE2L6,USP18,USP41,FBXO6,PML,PSMB10,DTX3L,UBD,RNF213,PNPT1,RBCK1,EGF"
142,GO_AGING,0.000273486,0.010766769,0.356831968,2.286138372,1,59,"PNPT1,CCL11,NAMPT,B2M,TREX1,CISD2,BRCA2,MMP7,CNP,PTGS2,VCAM1,CGAS,GLRX2,ID2,FBXO5,NSMCE2,HTR2A,EEF1E1,DCN,BCL2A1,GJB2,PDE4D,RETN,PML,NUDT1,EIF2S1,NDUFS6,CTSC,CD68",GO_AGING,0.04245283,0.381144248,0.371414185,1.597854835,35,27,"TREX1,PML,TIMP1,PNPT1,HLA-G,CX3CL1,CNP,FOS,B2M,VCAM1,NAMPT,SERPING1,PTGS2,ASS1,SOD2,CLDN1,IL15,SERPINE1,CALCA,MMP7"
143,GO_RECEPTOR_INTERNALIZATION,0.000781494,0.021447675,0.510101231,2.281714284,4,21,"MX2,MX1,CACNG8,CNTN2,GREM1,FMR1,CXCL8,LRRTM2,CD63,CEACAM1,HTR2B,SCYL2,CACNG2,ADM",GO_RECEPTOR_INTERNALIZATION,0.005449591,0.155402689,0.591963517,1.922046853,3,12,"MX2,MX1,CXCL8,CACNG8,SELE,CNTN2,EGF"
144,GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.000268204,0.010650901,0.339672181,2.280413474,1,69,"DDX58,USP18,IFIH1,TRIM21,PSMB9,PSMB8,PSMA4,UBE2D1,PSMA6,BARD1,PSME2,VCPIP1,PSMD8,PSMA2,UCHL3,PSMA3,ENY2,BIRC3,PSMD12,NEDD8,SNX3,PSMB6,COPS2,PSMB7,CDC25A,USP1,OTUD4,OTUD6B,USP42,CCNA2,PSMC3,USP15,CDK1,PSMA5,TOR1A,PSMD14,PSMD7,TFPT,HIF1A,CLSPN,PSME1,USP38,UCHL5,COPS4,UBB,YOD1,PSMB3,MAP3K7,POLB,BIRC2,NFKBIA,PSMC2,MINDY3,USP25,PSMA7,PSMF1,TNIP3,PSMB10",GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.001270648,0.089541483,0.566733638,2.223362131,0,20,"PSMB9,PSMB8,USP18,USP41,DDX58,IFIH1,PSMB10,BIRC3,TRIM21,ZC3H12A,MYC"
145,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.001076923,0.026817439,0.491937564,2.277702114,6,23,"MDK,IFNB1,IFNL1,CD274,SOCS1,IFNA2,LGALS9,CD80,CCL25,TWSG1,CEACAM1,LAG3,CASP3,SOCS6,SOCS5,RC3H2,CBFB,CD86,IL10",GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.010025063,0.214501511,0.443576513,1.790487362,7,22,"IFNL1,LGALS9,IFNB1,SOCS1,JAK3,IRF1,LAG3,ZC3H12A,IDO1,HLA-G"
